unique_id,source_field,bullet_position,bullet_text,capability_id,domain,tracer_id,pattern
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,17,Single Port Laparoscopic Sleeve Gastrectomy (Bariatric Surgery),general_surgery,procedures,surgical_procedures,laparoscopic
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,18,Laparoscopic Ovarian Cyst Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,18,Laparoscopic Ovarian Cyst Surgery,general_surgery,procedures,surgical_procedures,laparoscopic
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,19,Laparoscopic Uterine Fibroid Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,19,Laparoscopic Uterine Fibroid Surgery,general_surgery,procedures,surgical_procedures,laparoscopic
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,20,Laparoscopic Hysterectomy,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,20,Laparoscopic Hysterectomy,general_surgery,procedures,surgical_procedures,laparoscopic
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,36,Offers normal delivery,maternity,procedures,delivery,normal delivery
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,procedure,37,Offers cesarean delivery,maternity,procedures,delivery,cesarean
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,equipment,4,Intensive Care Units equipped with ventilators and monitors,icu,equipment,ventilator,ventilator
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,equipment,4,Intensive Care Units equipped with ventilators and monitors,icu,procedures,critical_care_service,intensive care
bb95dc25-9a95-4bef-bc9e-c0e9a535c727,equipment,5,Neonatal incubator with monitoring equipment for newborn care,nicu,equipment,neonatal_incubator,incubator
55e85a26-225e-42b6-aa4b-704190235704,capability,1,"Clinic led by Dr PV Anuradha, an obstetrician and gynecologist with over 20 years of experience",maternity,staff,obstetrician,obstetrician
55e85a26-225e-42b6-aa4b-704190235704,capability,7,Provides laparoscopic surgery capability in obstetrics and gynecology,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
55e85a26-225e-42b6-aa4b-704190235704,capability,7,Provides laparoscopic surgery capability in obstetrics and gynecology,general_surgery,procedures,surgical_procedures,laparoscopic
55e85a26-225e-42b6-aa4b-704190235704,procedure,2,Laparoscopic Surgery (Obs & Gyn),general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
55e85a26-225e-42b6-aa4b-704190235704,procedure,2,Laparoscopic Surgery (Obs & Gyn),general_surgery,procedures,surgical_procedures,laparoscopic
55e85a26-225e-42b6-aa4b-704190235704,equipment,0,Laparoscopic surgery equipment for obstetrics and gynecology,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
55e85a26-225e-42b6-aa4b-704190235704,equipment,0,Laparoscopic surgery equipment for obstetrics and gynecology,general_surgery,procedures,surgical_procedures,laparoscopic
5f1fd28e-9fd5-40a6-9a45-56580d79d5ad,capability,0,Provides 24/7 ambulance service,emergency,equipment,ambulance,ambulance
4b97cd57-5199-479c-9fe8-ce736b9eef49,capability,0,Offers 24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
4b97cd57-5199-479c-9fe8-ce736b9eef49,capability,4,"Led by Dr. Arjun Singh Chib, Medical Oncologist, with more than 10 years of cancer care experience",oncology,staff,oncologist,oncologist
4b97cd57-5199-479c-9fe8-ce736b9eef49,capability,10,Provides chemotherapy treatment for cancer patients,oncology,procedures,cancer_treatment,chemotherapy
4b97cd57-5199-479c-9fe8-ce736b9eef49,procedure,2,Chemotherapy treatment for cancer patients,oncology,procedures,cancer_treatment,chemotherapy
49e0f69c-96c3-448a-af00-81dc0229035f,capability,4,Has a cardiologist on staff: Dr Thiyagarajan Gopy,cardiac,staff,cardiologist,cardiologist
49e0f69c-96c3-448a-af00-81dc0229035f,capability,9,24/7 emergency care,emergency,procedures,emergency_service,24/?7 emergency
49e0f69c-96c3-448a-af00-81dc0229035f,capability,12,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, IVF, Oncology, Intensive Care Unit, Ophthalmology, Pulmonology, Interventional Radiology, Orthopaedics, Radiology and Imaging, Dentistry, Maxillofacial Surgery, Pain Management, Rheumatology and Clinical Immunology, Dermatology, Medical Gastroenterology and Hepatology, Neonatology, Pediatric Cardiology, Urology, ENT, Nephrology, Neurology, Pediatrics",dialysis,staff,nephrologist,nephrology
49e0f69c-96c3-448a-af00-81dc0229035f,capability,12,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, IVF, Oncology, Intensive Care Unit, Ophthalmology, Pulmonology, Interventional Radiology, Orthopaedics, Radiology and Imaging, Dentistry, Maxillofacial Surgery, Pain Management, Rheumatology and Clinical Immunology, Dermatology, Medical Gastroenterology and Hepatology, Neonatology, Pediatric Cardiology, Urology, ENT, Nephrology, Neurology, Pediatrics",icu,procedures,critical_care_service,intensive care
49e0f69c-96c3-448a-af00-81dc0229035f,capability,12,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, IVF, Oncology, Intensive Care Unit, Ophthalmology, Pulmonology, Interventional Radiology, Orthopaedics, Radiology and Imaging, Dentistry, Maxillofacial Surgery, Pain Management, Rheumatology and Clinical Immunology, Dermatology, Medical Gastroenterology and Hepatology, Neonatology, Pediatric Cardiology, Urology, ENT, Nephrology, Neurology, Pediatrics",nicu,staff,neonatologist,neonatology
49e0f69c-96c3-448a-af00-81dc0229035f,capability,12,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, IVF, Oncology, Intensive Care Unit, Ophthalmology, Pulmonology, Interventional Radiology, Orthopaedics, Radiology and Imaging, Dentistry, Maxillofacial Surgery, Pain Management, Rheumatology and Clinical Immunology, Dermatology, Medical Gastroenterology and Hepatology, Neonatology, Pediatric Cardiology, Urology, ENT, Nephrology, Neurology, Pediatrics",general_surgery,procedures,surgical_procedures,general surgery
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",dialysis,staff,nephrologist,nephrology
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",icu,procedures,critical_care_service,intensive care
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",nicu,staff,neonatologist,neonatology
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",emergency,procedures,emergency_service,emergency (department|services|care|room)
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",general_surgery,procedures,surgical_procedures,general surgery
49e0f69c-96c3-448a-af00-81dc0229035f,capability,20,"Centre of Excellence across multiple specialties including Anesthesiology, General Surgery, Neurosurgery, Cardiology, HPB, GI Surgery & Liver Transplant, Obstetrics & Gynaecology, Plastic & Hand Surgery, Cardiovascular and Thoracic Surgery, In Vitro Fertilisation (IVF), Oncology, Intensive Care Unit (ICU), Emergency Care, Interventional Radiology, Neurology, Nephrology, Neonatology, Pediatric Cardiology, Urology, ENT, Ophthalmology, Pulmonology, Radiology and Imaging, General Medicine, Pediatrics, Dermatology, Diabetology and Endocrinology, Transfusion Medicine, Medical Genetics, Vascular Surgery",blood_bank,staff,transfusion_medicine,transfusion medicine
49e0f69c-96c3-448a-af00-81dc0229035f,capability,23,Blood Bank,blood_bank,equipment,blood_storage,blood bank
49e0f69c-96c3-448a-af00-81dc0229035f,capability,24,Ambulance,emergency,equipment,ambulance,ambulance
49e0f69c-96c3-448a-af00-81dc0229035f,capability,28,Emergency Care,emergency,procedures,emergency_service,emergency (department|services|care|room)
49e0f69c-96c3-448a-af00-81dc0229035f,capability,32,Intensive Care Unit (ICU),icu,procedures,critical_care_service,intensive care
49e0f69c-96c3-448a-af00-81dc0229035f,capability,33,Pediatric Intensive Care Unit (PICU),icu,procedures,critical_care_service,intensive care
49e0f69c-96c3-448a-af00-81dc0229035f,capability,34,Neonatology,nicu,staff,neonatologist,neonatology
49e0f69c-96c3-448a-af00-81dc0229035f,capability,40,General Surgery,general_surgery,procedures,surgical_procedures,general surgery
49e0f69c-96c3-448a-af00-81dc0229035f,capability,47,Transfusion Medicine,blood_bank,staff,transfusion_medicine,transfusion medicine
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,14,Laparoscopic gall bladder removal (laparoscopic cholecystectomy),general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,14,Laparoscopic gall bladder removal (laparoscopic cholecystectomy),general_surgery,procedures,surgical_procedures,laparoscopic
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,15,Hernia surgery (open and laparoscopic),general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,15,Hernia surgery (open and laparoscopic),general_surgery,procedures,surgical_procedures,laparoscopic
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,30,"Performs histopathology analysis of biopsies and cytology samples, including fine-needle aspiration (FNA), exfoliative cytology, brush cytology, and serous cavity cytology",oncology,diagnostics,cancer_diagnostics,histopathology
49e0f69c-96c3-448a-af00-81dc0229035f,procedure,37,Runs Tomotherapy Radiotherapy program using Radixact X9 for precision cancer treatment,oncology,procedures,cancer_treatment,radiotherapy
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,0,Histopathology laboratory on-site,oncology,diagnostics,cancer_diagnostics,histopathology
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,2,On-site blood bank,blood_bank,equipment,blood_storage,blood bank
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,3,Ambulance service,emergency,equipment,ambulance,ambulance
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,14,Tomotherapy Radixact X9 system for image-guided radiotherapy,oncology,procedures,cancer_treatment,radiotherapy
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,17,Anesthesia machines and patient monitoring equipment in operating theatres,icu,equipment,monitor,patient monitor
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,19,On-site Blood Bank,blood_bank,equipment,blood_storage,blood bank
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,20,Ambulance service,emergency,equipment,ambulance,ambulance
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,22,On-site blood bank,blood_bank,equipment,blood_storage,blood bank
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,24,Histopathology services,oncology,diagnostics,cancer_diagnostics,histopathology
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,26,Ambulance services,emergency,equipment,ambulance,ambulance
49e0f69c-96c3-448a-af00-81dc0229035f,equipment,29,Radixact X9 Tomotherapy radiation therapy system,oncology,procedures,cancer_treatment,radiation therapy
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,4,"Offers general medical, surgical, orthopedic, maternity, and trauma care",trauma,procedures,trauma_care,trauma (care|centre|center|management)
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,6,Consultants include Dr Santosh Memane (Laparoscopic Surgeon); Dr Avishkar Badole (Obstetrician/Gynecologist & Infertility Specialist); Dr Sachin Patil (Orthopedic Surgeon); Dr Rahul Sharma (Orthopedic Surgeon),maternity,staff,obstetrician,obstetrician
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,6,Consultants include Dr Santosh Memane (Laparoscopic Surgeon); Dr Avishkar Badole (Obstetrician/Gynecologist & Infertility Specialist); Dr Sachin Patil (Orthopedic Surgeon); Dr Rahul Sharma (Orthopedic Surgeon),trauma,staff,trauma_surgeon,orthop(a)?edic (surgeon|trauma)
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,6,Consultants include Dr Santosh Memane (Laparoscopic Surgeon); Dr Avishkar Badole (Obstetrician/Gynecologist & Infertility Specialist); Dr Sachin Patil (Orthopedic Surgeon); Dr Rahul Sharma (Orthopedic Surgeon),general_surgery,staff,surgeon,surgeon
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,6,Consultants include Dr Santosh Memane (Laparoscopic Surgeon); Dr Avishkar Badole (Obstetrician/Gynecologist & Infertility Specialist); Dr Sachin Patil (Orthopedic Surgeon); Dr Rahul Sharma (Orthopedic Surgeon),general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
e2b21605-5fe0-44ae-8e1b-3801965ff2c5,capability,6,Consultants include Dr Santosh Memane (Laparoscopic Surgeon); Dr Avishkar Badole (Obstetrician/Gynecologist & Infertility Specialist); Dr Sachin Patil (Orthopedic Surgeon); Dr Rahul Sharma (Orthopedic Surgeon),general_surgery,procedures,surgical_procedures,laparoscopic
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,11,Offers Medical Oncology,oncology,staff,oncologist,medical oncology
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,19,Offers Anaesthesia & Critical Care,icu,procedures,critical_care_service,critical care
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,25,"Has 2,500 critical care beds",icu,procedures,critical_care_service,critical care
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,28,Center of Excellence in Medical Oncology,oncology,staff,oncologist,medical oncology
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,40,"Phase II under expansion to hold a cancer care hospital with PET-CT and TrueBeam radiation therapy, construction ongoing and scheduled to be opened by 2017",oncology,procedures,cancer_treatment,radiation therapy
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,40,"Phase II under expansion to hold a cancer care hospital with PET-CT and TrueBeam radiation therapy, construction ongoing and scheduled to be opened by 2017",oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
05773700-259f-4ce2-a83b-ea95c662ec1d,capability,45,"Oncologist Dr. Sudhakar N on staff with MBBS, MD, DM qualifications",oncology,staff,oncologist,oncologist
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,8,Microplasma advanced oxidation used for dialysis feed water disinfection to eliminate endotoxins and prevent pyrogenic reactions in hemodialysis,dialysis,procedures,hemodialysis,hemodialysis
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,19,Offers neurotrauma care.,trauma,procedures,trauma_care,trauma (care|centre|center|management)
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,23,Bone Marrow Aspiration and Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,33,Minimally Invasive Cardiac Surgery is offered,cardiac,procedures,cardiac_procedures,cardiac surgery
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,38,Minimally invasive cardiac surgery,cardiac,procedures,cardiac_procedures,cardiac surgery
05773700-259f-4ce2-a83b-ea95c662ec1d,procedure,43,Minimally invasive cardiac surgery,cardiac,procedures,cardiac_procedures,cardiac surgery
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,6,Cutting-edge operation theatres,general_surgery,equipment,ot,operation theatre
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,7,Large Intensive Care Units (ICU),icu,procedures,critical_care_service,intensive care
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,12,Phase II will include its own PET-CT scanner,oncology,diagnostics,cancer_diagnostics,pet[- ]?ct
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,13,Phase II will include TrueBeam radiation therapy system,oncology,procedures,cancer_treatment,radiation therapy
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,25,Biplane catheterization laboratory (CathLab) facility inaugurated at Royal Care Hospital,cardiac,equipment,cath_lab,cath(eterization)? lab
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,28,Critical care bed with patient monitoring equipment visible in Institute of Critical Care Medicine banner image,icu,equipment,monitor,patient monitor
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,28,Critical care bed with patient monitoring equipment visible in Institute of Critical Care Medicine banner image,icu,procedures,critical_care_service,critical care
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,29,Fully equipped hybrid cath labs,cardiac,equipment,cath_lab,cath(eterization)? lab
05773700-259f-4ce2-a83b-ea95c662ec1d,equipment,39,ICU bed with patient monitoring equipment visible in image,icu,equipment,monitor,patient monitor
91057385-778c-49fc-b5c8-fec7ca4f760c,capability,9,Director: Dr Nikhil Shah (Gynecologist and Infertility specialist).,maternity,staff,obstetrician,gynecologist
91057385-778c-49fc-b5c8-fec7ca4f760c,procedure,0,Performs caesarean sections (C-sections).,maternity,procedures,delivery,caesarean
91057385-778c-49fc-b5c8-fec7ca4f760c,procedure,1,Offers laparoscopic surgery.,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
91057385-778c-49fc-b5c8-fec7ca4f760c,procedure,1,Offers laparoscopic surgery.,general_surgery,procedures,surgical_procedures,laparoscopic
0b76e711-fcd9-421c-b088-b4e99ccdcb71,capability,3,Provides ambulance services,emergency,equipment,ambulance,ambulance
0b76e711-fcd9-421c-b088-b4e99ccdcb71,capability,10,"Offers Paediatric Surgery, Pathology Labs, Urology, General Surgery, ENT, Asthma, Vascular Surgery, ICU Ambulance Services, Kidney Surgery, Thyroid Surgery, Physiotherapy, Cardiology & Internal Medicine, Trauma & Orthopaedic Surgery, and Dental",emergency,equipment,ambulance,ambulance
0b76e711-fcd9-421c-b088-b4e99ccdcb71,capability,10,"Offers Paediatric Surgery, Pathology Labs, Urology, General Surgery, ENT, Asthma, Vascular Surgery, ICU Ambulance Services, Kidney Surgery, Thyroid Surgery, Physiotherapy, Cardiology & Internal Medicine, Trauma & Orthopaedic Surgery, and Dental",general_surgery,procedures,surgical_procedures,general surgery
0b76e711-fcd9-421c-b088-b4e99ccdcb71,capability,11,Provides ICU ambulance services,emergency,equipment,ambulance,ambulance
a4c9f109-6b27-4fca-983d-18767250ea49,capability,5,"Affiliated with Sambit Nanda, a consultant Gyne-Laparoscopic Surgeon",general_surgery,staff,surgeon,surgeon
a4c9f109-6b27-4fca-983d-18767250ea49,capability,5,"Affiliated with Sambit Nanda, a consultant Gyne-Laparoscopic Surgeon",general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
a4c9f109-6b27-4fca-983d-18767250ea49,capability,5,"Affiliated with Sambit Nanda, a consultant Gyne-Laparoscopic Surgeon",general_surgery,procedures,surgical_procedures,laparoscopic
a4c9f109-6b27-4fca-983d-18767250ea49,capability,10,"Specialties include Anaesthesiology, Audiology, Cardiology, ENT, Diabetology, Gastroenterology, Gynaecology & Obstetrics, Neuro Surgery, Neurology, Nephrology, Onco-Surgery, Ophthalmology, Orthopaedics, Physicians, Paediatric Medicine, Plastic Surgery, Radiology, Rheumatology, Urology",dialysis,staff,nephrologist,nephrology
a4c9f109-6b27-4fca-983d-18767250ea49,capability,16,Ambulance services,emergency,equipment,ambulance,ambulance
a4c9f109-6b27-4fca-983d-18767250ea49,capability,17,Critical Care,icu,procedures,critical_care_service,critical care
a4c9f109-6b27-4fca-983d-18767250ea49,capability,24,NICU,nicu,procedures,neonatal_care,nicu
a4c9f109-6b27-4fca-983d-18767250ea49,capability,26,"Specialties include Anaesthesiology, Cardiology, Chest Medicine, Dentistry, Dermatology, Diabetology, Dietetics, ENT, Family General Practice, Gastroenterology, General Surgery, Neonatology, Nephrology, Neurology, Obstetrics and Gynaecology, Oncology, Ophthalmology, Orthopaedics, Paediatrics, Plastic Surgery, Psychiatry, Rheumatology, Urology",dialysis,staff,nephrologist,nephrology
a4c9f109-6b27-4fca-983d-18767250ea49,capability,26,"Specialties include Anaesthesiology, Cardiology, Chest Medicine, Dentistry, Dermatology, Diabetology, Dietetics, ENT, Family General Practice, Gastroenterology, General Surgery, Neonatology, Nephrology, Neurology, Obstetrics and Gynaecology, Oncology, Ophthalmology, Orthopaedics, Paediatrics, Plastic Surgery, Psychiatry, Rheumatology, Urology",nicu,staff,neonatologist,neonatology
a4c9f109-6b27-4fca-983d-18767250ea49,capability,26,"Specialties include Anaesthesiology, Cardiology, Chest Medicine, Dentistry, Dermatology, Diabetology, Dietetics, ENT, Family General Practice, Gastroenterology, General Surgery, Neonatology, Nephrology, Neurology, Obstetrics and Gynaecology, Oncology, Ophthalmology, Orthopaedics, Paediatrics, Plastic Surgery, Psychiatry, Rheumatology, Urology",general_surgery,procedures,surgical_procedures,general surgery
a4c9f109-6b27-4fca-983d-18767250ea49,capability,42,24x7 emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
a4c9f109-6b27-4fca-983d-18767250ea49,capability,43,Neonatal intensive care unit (NICU) and pediatric intensive care unit (PICU) on site,icu,procedures,critical_care_service,intensive care
a4c9f109-6b27-4fca-983d-18767250ea49,capability,43,Neonatal intensive care unit (NICU) and pediatric intensive care unit (PICU) on site,nicu,procedures,neonatal_care,nicu
a4c9f109-6b27-4fca-983d-18767250ea49,capability,46,"Departments include Cardiology, Dermatology, ENT, Gastroenterology, General Surgery, Nephrology, Neurology, Neurosurgery, Obstetrics and Gynecology, Ophthalmology, Orthopedics, Pediatrics, Plastic Surgery, Rheumatology, Urology",dialysis,staff,nephrologist,nephrology
a4c9f109-6b27-4fca-983d-18767250ea49,capability,46,"Departments include Cardiology, Dermatology, ENT, Gastroenterology, General Surgery, Nephrology, Neurology, Neurosurgery, Obstetrics and Gynecology, Ophthalmology, Orthopedics, Pediatrics, Plastic Surgery, Rheumatology, Urology",general_surgery,procedures,surgical_procedures,general surgery
a4c9f109-6b27-4fca-983d-18767250ea49,capability,47,24/7 emergency care with Accident & Emergency Unit,emergency,procedures,emergency_service,24/?7 emergency
a4c9f109-6b27-4fca-983d-18767250ea49,procedure,8,Endoscopic skull base surgeries performed in collaboration with neurosurgeons,general_surgery,staff,surgeon,surgeon
a4c9f109-6b27-4fca-983d-18767250ea49,equipment,1,2D Echocardiography (ECHO) machine,cardiac,equipment,ecg_echo,echocardiography
a4c9f109-6b27-4fca-983d-18767250ea49,equipment,2,ECG machine,cardiac,equipment,ecg_echo,ecg
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,23,"Dr. Mohit Saxena is a Senior Consultant (Medical Oncology) at Manipal Hospital, Gurgaon",oncology,staff,oncologist,medical oncology
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,24,"Dr. Mohit Saxena specializes in Immunotherapy, Chemotherapy, Targeted Therapy, Precision Medicine, Biotherapy, and Hormone Therapy",oncology,procedures,cancer_treatment,chemotherapy
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,25,"Dr. Mohit Saxena holds DM in Medical Oncology, MD in General Medicine, and MBBS",oncology,staff,oncologist,medical oncology
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,30,Has fully equipped Intensive Care Units,icu,procedures,critical_care_service,intensive care
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,36,Interventional cardiologist Dr. Monik Mehta with 33 years of experience works at the hospital,cardiac,staff,cardiologist,cardiologist
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,41,24/7 trauma and emergency services,emergency,procedures,emergency_service,emergency (department|services|care|room)
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,43,"Former Senior Consultant (OBGYN) at Columbia Asia Hospital, Palam Vihar, Gurugram",maternity,staff,obstetrician,ob[/ ]?gyn
86ee6823-df32-4385-a2c7-535b4a3f9876,capability,48,"Provides blood bank services at Columbia Asia Hospital - Palam Vihar, Gurugram, Haryana",blood_bank,equipment,blood_storage,blood bank
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,20,Performs Cardiac Catheterization,cardiac,equipment,cath_lab,cardiac cath
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,21,Performs Angiography,cardiac,procedures,cardiac_procedures,angiography
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,33,Genetic sonogram and second-trimester anomaly scan,maternity,diagnostics,obstetric_ultrasound,anomaly scan
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,34,Fetal echocardiography,cardiac,equipment,ecg_echo,echocardiography
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,41,Cesarean Section (C-section) Delivery,maternity,procedures,delivery,cesarean
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,43,Cervical Biopsy,oncology,diagnostics,cancer_diagnostics,biopsy
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,46,Laparoscopic Gynecological Surgery,general_surgery,equipment,laparoscopy,laparoscop(e|ic|y)
86ee6823-df32-4385-a2c7-535b4a3f9876,procedure,46,Laparoscopic Gynecological Surgery,general_surgery,procedures,surgical_procedures,laparoscopic
